Id,TrialNum,Focal1,Focal2,Focal3,Inducer,Concurrent,InducerL,InducerR,ConcurrentL,ConcurrentR
Brightness-Amp-Affect-1,1,Brightness,Amp,Affect,Color,Amp,Color-RB-L,Color-RB-H,Amp-Piano-H,Amp-Piano-L
Brightness-Amp-Affect-1,2,Brightness,Amp,Affect,Brightness,Amp,Brightness-Circles-L,Brightness-Circles-H,Amp-Piano-H,Amp-Piano-L
Brightness-Amp-Affect-1,3,Brightness,Amp,Affect,Speed,Amp,Speed-SP1-H,Speed-SP1-L,Amp-Piano-H,Amp-Piano-L
Brightness-Amp-Affect-1,4,Brightness,Amp,Affect,Shape,Amp,Shape-BK1-H,Shape-BK1-L,Amp-Piano-L,Amp-Piano-H
Brightness-Amp-Affect-1,5,Brightness,Amp,Affect,Speed,Brightness,Speed-SP1-H,Speed-SP1-L,Brightness-Circles-L,Brightness-Circles-H
Brightness-Amp-Affect-1,6,Brightness,Amp,Affect,Affect,Shape,Affect-HS-L,Affect-HS-H,Shape-BK1-H,Shape-BK1-L
Brightness-Amp-Affect-1,7,Brightness,Amp,Affect,Amp,Size,Amp-Piano-L,Amp-Piano-H,Size-Diamonds-H,Size-Diamonds-L
Brightness-Amp-Affect-1,8,Brightness,Amp,Affect,Brightness,Affect,Brightness-Circles-L,Brightness-Circles-H,Affect-HS-L,Affect-HS-H
Brightness-Amp-Affect-1,9,Brightness,Amp,Affect,Affect,Speed,Affect-HS-L,Affect-HS-H,Speed-SP1-H,Speed-SP1-L
Brightness-Amp-Affect-1,10,Brightness,Amp,Affect,Brightness,Affect,Brightness-Circles-L,Brightness-Circles-H,Affect-HS-L,Affect-HS-H
Brightness-Amp-Affect-1,11,Brightness,Amp,Affect,Brightness,Amp,Brightness-Circles-L,Brightness-Circles-H,Amp-Piano-L,Amp-Piano-H
Brightness-Amp-Affect-1,12,Brightness,Amp,Affect,Affect,Color,Affect-HS-H,Affect-HS-L,Color-RB-H,Color-RB-L
Brightness-Amp-Affect-1,13,Brightness,Amp,Affect,Brightness,Pitch,Brightness-Circles-H,Brightness-Circles-L,Pitch-Sung-L,Pitch-Sung-H
Brightness-Amp-Affect-1,14,Brightness,Amp,Affect,Affect,Pitch,Affect-HS-H,Affect-HS-L,Pitch-Sung-L,Pitch-Sung-H
Brightness-Amp-Affect-1,15,Brightness,Amp,Affect,Affect,Brightness,Affect-HS-L,Affect-HS-H,Brightness-Circles-L,Brightness-Circles-H
Brightness-Amp-Affect-1,16,Brightness,Amp,Affect,Amp,Speed,Amp-Piano-H,Amp-Piano-L,Speed-SP1-H,Speed-SP1-L
Brightness-Amp-Affect-1,17,Brightness,Amp,Affect,Affect,Amp,Affect-HS-L,Affect-HS-H,Amp-Piano-L,Amp-Piano-H
Brightness-Amp-Affect-1,18,Brightness,Amp,Affect,Size,Brightness,Size-Diamonds-L,Size-Diamonds-H,Brightness-Circles-H,Brightness-Circles-L
Brightness-Amp-Affect-1,19,Brightness,Amp,Affect,Amp,Color,Amp-Piano-L,Amp-Piano-H,Color-RB-L,Color-RB-H
Brightness-Amp-Affect-1,20,Brightness,Amp,Affect,Affect,Color,Affect-HS-H,Affect-HS-L,Color-RB-L,Color-RB-H
Brightness-Amp-Affect-1,21,Brightness,Amp,Affect,Noise,Brightness,Noise-Sine-L,Noise-Sine-H,Brightness-Circles-L,Brightness-Circles-H
Brightness-Amp-Affect-1,22,Brightness,Amp,Affect,Brightness,Color,Brightness-Circles-L,Brightness-Circles-H,Color-RB-L,Color-RB-H
Brightness-Amp-Affect-1,23,Brightness,Amp,Affect,Brightness,Amp,Brightness-Circles-L,Brightness-Circles-H,Amp-Piano-H,Amp-Piano-L
Brightness-Amp-Affect-1,24,Brightness,Amp,Affect,Brightness,Noise,Brightness-Circles-H,Brightness-Circles-L,Noise-Sine-H,Noise-Sine-L
Brightness-Amp-Affect-1,25,Brightness,Amp,Affect,Color,Amp,Color-RB-L,Color-RB-H,Amp-Piano-L,Amp-Piano-H
Brightness-Amp-Affect-1,26,Brightness,Amp,Affect,Color,Brightness,Color-RB-H,Color-RB-L,Brightness-Circles-H,Brightness-Circles-L
