"Id"	"TrialNum"	"Focal1"	"Focal2"	"Focal3"	"Inducer"	"Concurrent"	"InducerL"	"InducerR"	"ConcurrentL"	"ConcurrentR"
"Noise-Brightness-Color-2"	1	"Noise"	"Brightness"	"Color"	"Brightness"	"Pitch"	"Brightness-Squares-L"	"Brightness-Squares-H"	"Pitch-Pulse-H"	"Pitch-Pulse-L"
"Noise-Brightness-Color-2"	2	"Noise"	"Brightness"	"Color"	"Shape"	"Color"	"Shape-BK1-L"	"Shape-BK1-H"	"Color-RB-H"	"Color-RB-L"
"Noise-Brightness-Color-2"	3	"Noise"	"Brightness"	"Color"	"Noise"	"Affect"	"Noise-Pulse-H"	"Noise-Pulse-L"	"Affect-HS-H"	"Affect-HS-L"
"Noise-Brightness-Color-2"	4	"Noise"	"Brightness"	"Color"	"Color"	"Brightness"	"Color-RB-H"	"Color-RB-L"	"Brightness-Diamonds-H"	"Brightness-Diamonds-L"
"Noise-Brightness-Color-2"	5	"Noise"	"Brightness"	"Color"	"Noise"	"Brightness"	"Noise-Piano-L"	"Noise-Piano-H"	"Brightness-Diamonds-L"	"Brightness-Diamonds-H"
"Noise-Brightness-Color-2"	6	"Noise"	"Brightness"	"Color"	"Noise"	"Pitch"	"Noise-Pulse-L"	"Noise-Pulse-H"	"Pitch-Pulse-H"	"Pitch-Pulse-L"
"Noise-Brightness-Color-2"	7	"Noise"	"Brightness"	"Color"	"Color"	"Shape"	"Color-RG-H"	"Color-RG-L"	"Shape-BK1-L"	"Shape-BK1-H"
"Noise-Brightness-Color-2"	8	"Noise"	"Brightness"	"Color"	"Noise"	"Brightness"	"Noise-Tone-H"	"Noise-Tone-L"	"Brightness-Diamonds-L"	"Brightness-Diamonds-H"
"Noise-Brightness-Color-2"	9	"Noise"	"Brightness"	"Color"	"Affect"	"Color"	"Affect-HS-L"	"Affect-HS-H"	"Color-RB-H"	"Color-RB-L"
"Noise-Brightness-Color-2"	10	"Noise"	"Brightness"	"Color"	"Brightness"	"Noise"	"Brightness-Diamonds-H"	"Brightness-Diamonds-L"	"Noise-Tone-L"	"Noise-Tone-H"
"Noise-Brightness-Color-2"	11	"Noise"	"Brightness"	"Color"	"Shape"	"Noise"	"Shape-BK1-H"	"Shape-BK1-L"	"Noise-Tone-L"	"Noise-Tone-H"
"Noise-Brightness-Color-2"	12	"Noise"	"Brightness"	"Color"	"Brightness"	"Noise"	"Brightness-Circles-L"	"Brightness-Circles-H"	"Noise-Tone-L"	"Noise-Tone-H"
"Noise-Brightness-Color-2"	13	"Noise"	"Brightness"	"Color"	"Affect"	"Noise"	"Affect-HS-L"	"Affect-HS-H"	"Noise-Hum-H"	"Noise-Hum-L"
"Noise-Brightness-Color-2"	14	"Noise"	"Brightness"	"Color"	"Color"	"Speed"	"Color-RY-L"	"Color-RY-H"	"Speed-SP4-L"	"Speed-SP4-H"
"Noise-Brightness-Color-2"	15	"Noise"	"Brightness"	"Color"	"Noise"	"Size"	"Noise-Piano-H"	"Noise-Piano-L"	"Size-Squares-L"	"Size-Squares-H"
"Noise-Brightness-Color-2"	16	"Noise"	"Brightness"	"Color"	"Brightness"	"Speed"	"Brightness-Squares-L"	"Brightness-Squares-H"	"Speed-SP4-H"	"Speed-SP4-L"
"Noise-Brightness-Color-2"	17	"Noise"	"Brightness"	"Color"	"Noise"	"Speed"	"Noise-Piano-L"	"Noise-Piano-H"	"Speed-SP4-L"	"Speed-SP4-H"
"Noise-Brightness-Color-2"	18	"Noise"	"Brightness"	"Color"	"Color"	"Shape"	"Color-RY-H"	"Color-RY-L"	"Shape-BK1-L"	"Shape-BK1-H"
"Noise-Brightness-Color-2"	19	"Noise"	"Brightness"	"Color"	"Pitch"	"Noise"	"Pitch-Pulse-H"	"Pitch-Pulse-L"	"Noise-Tone-L"	"Noise-Tone-H"
